2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
2.3450820728508977E-14 1.2602521367195317E-12 
